block_id,ocr_start_sec,ocr_end_sec,ocr_start_time,ocr_end_time,ocr_duration_sec,ocr_duration_min,window_id,speech_start_sec,speech_end_sec,speech_start_time,speech_end_time,speech_duration_sec,overlap_sec,overlap_ratio_of_ocr_block,overlap_ratio_of_speech_window,ocr_theme,ocr_themes_present,ocr_text,speech_theme,speech_themes_present,speech_candidates_present,speech_parties_present,speech_text,speech_source_segments,speech_transition_reason
27,2874.0,3339.0,47:54,55:39,465.0,7.75,92,2850.0,2880.0,47:30,48:00,30.0,6.0,0.012903225806451613,0.2,Justiça/Segurança,"Justiça/Segurança, Saúde, Ambiente/Meteorologia/Proteção Civil",fisiolog | treouturro | 20 42 | 27deoutubro | fisiologi | dr 1949 | e fisiologi | medicin,Saúde,"Saúde, Justiça/Segurança",,,"400 mil euros em 10 sábados. Falharam os mecanismos de controle, os registros biométricos, os serviços responsáveis pelo planeamento, processamento e controle interno. Mas já lavamos em detalhe. O relatório da Inspeção Geral das Adividades em saúde é a razador e confirma tudo que foi avançado na investigação dos exclusivos, desde logo a operação aos pais.",41,
27,2874.0,3339.0,47:54,55:39,465.0,7.75,93,2880.0,2910.0,48:00,48:30,30.0,30.0,0.06451612903225806,1.0,Justiça/Segurança,"Justiça/Segurança, Saúde, Ambiente/Meteorologia/Proteção Civil",fisiolog | treouturro | 20 42 | 27deoutubro | fisiologi | dr 1949 | e fisiologi | medicin,Other/Unknown,,,,"Estas operações costaram, em CIG, quase 9 mil euros. E, Miguel Alpallão, recebeu 5.500. Foi por isso instalado um processo disciplinar plus Santa Maria que se encontrem fase de defesa. Mas a igas quer um processo autônomo para apurar indícios de eventual responsabilidade financeira. Os conclusivos avançam também que os episódios de",42,
27,2874.0,3339.0,47:54,55:39,465.0,7.75,94,2910.0,2940.0,48:30,49:00,30.0,30.0,0.06451612903225806,1.0,Justiça/Segurança,"Justiça/Segurança, Saúde, Ambiente/Meteorologia/Proteção Civil",fisiolog | treouturro | 20 42 | 27deoutubro | fisiologi | dr 1949 | e fisiologi | medicin,Other/Unknown,,,,"pequena cirurgia tinham sido indevidamente realizadas em regime de produção adicional, como se fossem cirurgias de ambulatório e isso foi também confirmado pelas igas. Mas confirmam também o resto. Foram violadas e numeras regras do manual do CIG, que","42, 43",
27,2874.0,3339.0,47:54,55:39,465.0,7.75,95,2940.0,2970.0,49:00,49:30,30.0,30.0,0.06451612903225806,1.0,Justiça/Segurança,"Justiça/Segurança, Saúde, Ambiente/Meteorologia/Proteção Civil",fisiolog | treouturro | 20 42 | 27deoutubro | fisiologi | dr 1949 | e fisiologi | medicin,Saúde,Saúde,,,"nomeadamente codificações feitas em locais do corpo que não correspondiam com as definições exigidas. No maior hospital do país não havia registro biométricos de entrada ou saída para os profissionais nos sistemas de controle de acidoidade referentes às cirurgias adicionais que exigiu e que desde logo inviabilizaria o pagamento. Diz, em espécie das atividades em saúde que os mecanismos de controle não foram e",43,
27,2874.0,3339.0,47:54,55:39,465.0,7.75,97,3000.0,3030.0,50:00,50:30,30.0,30.0,0.06451612903225806,1.0,Justiça/Segurança,"Justiça/Segurança, Saúde, Ambiente/Meteorologia/Proteção Civil",fisiolog | treouturro | 20 42 | 27deoutubro | fisiologi | dr 1949 | e fisiologi | medicin,Justiça/Segurança,Justiça/Segurança,,,"Havia um prazo que era o final do ano para que fossem conhecidas as imenizações às vítimas de abusos textuais na igreja católica, só que já",44,
27,2874.0,3339.0,47:54,55:39,465.0,7.75,98,3030.0,3060.0,50:30,51:00,30.0,30.0,0.06451612903225806,1.0,Justiça/Segurança,"Justiça/Segurança, Saúde, Ambiente/Meteorologia/Proteção Civil",fisiolog | treouturro | 20 42 | 27deoutubro | fisiologi | dr 1949 | e fisiologi | medicin,Other/Unknown,,,,"não vai ser assim. Os valores das compensações só devem ser revelados no ano que vem e 12 hornellas justifica o atraso. É possível, do prazo se estenda para além do previsto, devido a fatores como o alargamento dos prazos para acolher mais alguns pedidos, a remaricação de entrevistas das comissões de instrução devido a artefico-ldades de deslocação de alguns interessados e o volume de pedidos a ser analisados pela comissão de fixação de compensações. No uma declaração",44,
27,2874.0,3339.0,47:54,55:39,465.0,7.75,99,3060.0,3090.0,51:00,51:30,30.0,30.0,0.06451612903225806,1.0,Justiça/Segurança,"Justiça/Segurança, Saúde, Ambiente/Meteorologia/Proteção Civil",fisiolog | treouturro | 20 42 | 27deoutubro | fisiologi | dr 1949 | e fisiologi | medicin,Other/Unknown,,,,"sem direito a perguntas no início do pôdeenário da Confrensa e Piscopal, do ano 12 hornellas admitiu que o próprio fundo de compensação que vai aglutinar as contribuições também ainda não está constituído, mas que nesta reunião esse assunto deve ficar encerrado.",44,
27,2874.0,3339.0,47:54,55:39,465.0,7.75,101,3120.0,3150.0,52:00,52:30,30.0,30.0,0.06451612903225806,1.0,Justiça/Segurança,"Justiça/Segurança, Saúde, Ambiente/Meteorologia/Proteção Civil",fisiolog | treouturro | 20 42 | 27deoutubro | fisiologi | dr 1949 | e fisiologi | medicin,Justiça/Segurança,Justiça/Segurança,,,"Estava sozinho quando o grupo de quatro indostânicos o encorrão-lo junto a esses prédios em Santo Antônio dos Cavalheiros. Os suspeitos munidos como faca tiraram o telémovel à vítima e pediram a carteira que continham cerca de 100 euros. O homem com cerca de 50 anos também é o estrangeiro, traz estido ao roubo e acabou",45,
27,2874.0,3339.0,47:54,55:39,465.0,7.75,102,3150.0,3180.0,52:30,53:00,30.0,30.0,0.06451612903225806,1.0,Justiça/Segurança,"Justiça/Segurança, Saúde, Ambiente/Meteorologia/Proteção Civil",fisiolog | treouturro | 20 42 | 27deoutubro | fisiologi | dr 1949 | e fisiologi | medicin,Justiça/Segurança,Justiça/Segurança,,,"esfaquiado nas mãos e nas pernas. Foi neste estabelecimento que o homem assanguentado e o cheio de dor tentam o suco-orro não conseguiu falar em protuguês apenas gritar a fapele a polícia e por uma ambulância. As funcionários da pastelaria alertaram de imediato as autoridades. Era um 6-atar de sábado, mas o pânico da vítima","45, 46",
27,2874.0,3339.0,47:54,55:39,465.0,7.75,103,3180.0,3210.0,53:00,53:30,30.0,30.0,0.06451612903225806,1.0,Justiça/Segurança,"Justiça/Segurança, Saúde, Ambiente/Meteorologia/Proteção Civil",fisiolog | treouturro | 20 42 | 27deoutubro | fisiologi | dr 1949 | e fisiologi | medicin,Saúde,Saúde,,,"fez com que se deslocasse por mais umas ruas até uma festa que decorria na zona para pedir ajuda. De lá foi transportado por hospital de vietrizágio. Em Louras está fora de prigo, os respeitos não foram até o momento identificados ou localizados, o caso deverá manter-se nas mãos da PESP.",46,
43,3648.0,3702.0,01:00:48,01:01:42,54.0,0.9,120,3690.0,3720.0,01:01:30,01:02:00,30.0,12.0,0.2222222222222222,0.4,Other/Unknown,,6333 | tvi 21 10 | 168 | 21 10 | jornal nacional | telbist | 21 11 | tvi 21 11,Other/Unknown,,,,"Estava nadando contra a idade, mas não errou, e, de repente, se sentou ali um encontrão, o que que pensou? Eu achei muito estranho em encontrão, mas não uma percebida que poderia ser algo mais do que o próprio encontrão. E, reparonar-lo um gesto que estava no fuzerno? Não, não. Não, não. Já uma vez que o senhor vinha falar daqueles gestos. Já vinha em redes sociais, mas nunca pensei como fosse acontecer. Porque é uma coisa muito rápida, muito escrita, não é? Exatamente, e pouco comum de se ver.",47,
44,3702.0,3705.0,01:01:42,01:01:45,3.0,0.05,120,3690.0,3720.0,01:01:30,01:02:00,30.0,3.0,1.0,0.1,Other/Unknown,,21 11 | 26 07 | jornal nacional | 27 07 | tvi 21 11 | 28 07,Other/Unknown,,,,"Estava nadando contra a idade, mas não errou, e, de repente, se sentou ali um encontrão, o que que pensou? Eu achei muito estranho em encontrão, mas não uma percebida que poderia ser algo mais do que o próprio encontrão. E, reparonar-lo um gesto que estava no fuzerno? Não, não. Não, não. Já uma vez que o senhor vinha falar daqueles gestos. Já vinha em redes sociais, mas nunca pensei como fosse acontecer. Porque é uma coisa muito rápida, muito escrita, não é? Exatamente, e pouco comum de se ver.",47,
45,3705.0,3714.0,01:01:45,01:01:54,9.0,0.15,120,3690.0,3720.0,01:01:30,01:02:00,30.0,9.0,1.0,0.3,Other/Unknown,,tvi 21 11 | tvi 21 11 30 07 | 6600 | 6520,Other/Unknown,,,,"Estava nadando contra a idade, mas não errou, e, de repente, se sentou ali um encontrão, o que que pensou? Eu achei muito estranho em encontrão, mas não uma percebida que poderia ser algo mais do que o próprio encontrão. E, reparonar-lo um gesto que estava no fuzerno? Não, não. Não, não. Já uma vez que o senhor vinha falar daqueles gestos. Já vinha em redes sociais, mas nunca pensei como fosse acontecer. Porque é uma coisa muito rápida, muito escrita, não é? Exatamente, e pouco comum de se ver.",47,
46,3714.0,3717.0,01:01:54,01:01:57,3.0,0.05,120,3690.0,3720.0,01:01:30,01:02:00,30.0,3.0,1.0,0.1,Other/Unknown,,21 11 | jornal nacional | 6630 | 6639,Other/Unknown,,,,"Estava nadando contra a idade, mas não errou, e, de repente, se sentou ali um encontrão, o que que pensou? Eu achei muito estranho em encontrão, mas não uma percebida que poderia ser algo mais do que o próprio encontrão. E, reparonar-lo um gesto que estava no fuzerno? Não, não. Não, não. Já uma vez que o senhor vinha falar daqueles gestos. Já vinha em redes sociais, mas nunca pensei como fosse acontecer. Porque é uma coisa muito rápida, muito escrita, não é? Exatamente, e pouco comum de se ver.",47,
47,3717.0,3786.0,01:01:57,01:03:06,69.0,1.15,120,3690.0,3720.0,01:01:30,01:02:00,30.0,3.0,0.043478260869565216,0.1,Other/Unknown,,tvi 21 11 | 21 11 | 21 12 | jornal iacional | jornal nacional | tvi 21 12 | 2 3 | 188,Other/Unknown,,,,"Estava nadando contra a idade, mas não errou, e, de repente, se sentou ali um encontrão, o que que pensou? Eu achei muito estranho em encontrão, mas não uma percebida que poderia ser algo mais do que o próprio encontrão. E, reparonar-lo um gesto que estava no fuzerno? Não, não. Não, não. Já uma vez que o senhor vinha falar daqueles gestos. Já vinha em redes sociais, mas nunca pensei como fosse acontecer. Porque é uma coisa muito rápida, muito escrita, não é? Exatamente, e pouco comum de se ver.",47,
59,3870.0,3909.0,01:04:30,01:05:09,39.0,0.65,126,3870.0,3900.0,01:04:30,01:05:00,30.0,30.0,0.7692307692307693,1.0,Other/Unknown,,esta | tvi 21 14 | 21 14 | jornal nacional | 660 | 49 20 | 11 14 50 20 | tvi 21 14 51 20,Other/Unknown,,,,"A Joanne Iníria estava uma passejar, tranquilamente aqui em Lisboa, e, dependendo de Joanneia, abordada por ele. Eu sou abordada com a pancada física, tanto de essencial da pessoa para te saber a mim. E olhei logo, e eu continuo a olhar, tive que ser a que estou a ver bem, né? Porque normalmente não é um lado, porque a gente vê a todos os dias. Mas depois que me zeio a se respeitar, o que é que é que faço?",48,
59,3870.0,3909.0,01:04:30,01:05:09,39.0,0.65,127,3900.0,3930.0,01:05:00,01:05:30,30.0,9.0,0.23076923076923078,0.3,Other/Unknown,,esta | tvi 21 14 | 21 14 | jornal nacional | 660 | 49 20 | 11 14 50 20 | tvi 21 14 51 20,Other/Unknown,,,,"A gente estava teando e fui seguindo, e a opção foi pegar na câmera e começar a filmar para perceber... Tanto filmou, filmei. e a gente vai ver alguma coisa e agora a segunda parte era o quieto que não é fácil não é uma situação destas porque se tivesse a ver um ato de violência a sua frente provavelmente sabriu o que fazer né? certo agora é que ele frente, que é um pedido de ajuda de escala são ansiosos que a gente não sabe o que a gente faz como é que a pessoa ajuda né? já agora chamaram aqui os nossos atores, já apartam em","48, 49",
60,3909.0,3924.0,01:05:09,01:05:24,15.0,0.25,127,3900.0,3930.0,01:05:00,01:05:30,30.0,15.0,1.0,0.5,Other/Unknown,,21 15 | jornal nacional | tvi 21 15 | 59 01 | 0 00 | 21 15 01 01 | 21 15 02 01 | 21 15 03 01,Other/Unknown,,,,"A gente estava teando e fui seguindo, e a opção foi pegar na câmera e começar a filmar para perceber... Tanto filmou, filmei. e a gente vai ver alguma coisa e agora a segunda parte era o quieto que não é fácil não é uma situação destas porque se tivesse a ver um ato de violência a sua frente provavelmente sabriu o que fazer né? certo agora é que ele frente, que é um pedido de ajuda de escala são ansiosos que a gente não sabe o que a gente faz como é que a pessoa ajuda né? já agora chamaram aqui os nossos atores, já apartam em","48, 49",
61,3924.0,3936.0,01:05:24,01:05:36,12.0,0.2,127,3900.0,3930.0,01:05:00,01:05:30,30.0,6.0,0.5,0.2,Other/Unknown,,21 15 | tvi 21 15 | 9 9,Other/Unknown,,,,"A gente estava teando e fui seguindo, e a opção foi pegar na câmera e começar a filmar para perceber... Tanto filmou, filmei. e a gente vai ver alguma coisa e agora a segunda parte era o quieto que não é fácil não é uma situação destas porque se tivesse a ver um ato de violência a sua frente provavelmente sabriu o que fazer né? certo agora é que ele frente, que é um pedido de ajuda de escala são ansiosos que a gente não sabe o que a gente faz como é que a pessoa ajuda né? já agora chamaram aqui os nossos atores, já apartam em","48, 49",
61,3924.0,3936.0,01:05:24,01:05:36,12.0,0.2,128,3930.0,3960.0,01:05:30,01:06:00,30.0,6.0,0.5,0.2,Other/Unknown,,21 15 | tvi 21 15 | 9 9,Educação,Educação,,,"sua casa tudo isto é ensinado, é bom, os escolas temos que eles são atores que nós contratamos a gente se pertive e depois de ir e tal, e o que é que a gente faz? vocês tiveram vários abordagens diferentes não foi? principalmente as pessoas que agiram nota-se medo não é não olhar das pessoas que não sabem muito bem o que é que é como fazer então eu acho que na maioria são as sensibilitivas",49,
62,3936.0,3942.0,01:05:36,01:05:42,6.0,0.1,128,3930.0,3960.0,01:05:30,01:06:00,30.0,6.0,1.0,0.2,Other/Unknown,,21 15 | jornac | jornal nacional | tvi 21 15 | 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to,Educação,Educação,,,"sua casa tudo isto é ensinado, é bom, os escolas temos que eles são atores que nós contratamos a gente se pertive e depois de ir e tal, e o que é que a gente faz? vocês tiveram vários abordagens diferentes não foi? principalmente as pessoas que agiram nota-se medo não é não olhar das pessoas que não sabem muito bem o que é que é como fazer então eu acho que na maioria são as sensibilitivas",49,
63,3942.0,3951.0,01:05:42,01:05:51,9.0,0.15,128,3930.0,3960.0,01:05:30,01:06:00,30.0,9.0,1.0,0.3,Other/Unknown,,tvi 21 15 | 21 15 | jornal nacional,Educação,Educação,,,"sua casa tudo isto é ensinado, é bom, os escolas temos que eles são atores que nós contratamos a gente se pertive e depois de ir e tal, e o que é que a gente faz? vocês tiveram vários abordagens diferentes não foi? principalmente as pessoas que agiram nota-se medo não é não olhar das pessoas que não sabem muito bem o que é que é como fazer então eu acho que na maioria são as sensibilitivas",49,
64,3951.0,3954.0,01:05:51,01:05:54,3.0,0.05,128,3930.0,3960.0,01:05:30,01:06:00,30.0,3.0,1.0,0.1,Other/Unknown,,21 15 | jornal nacional | tvi 21 15,Educação,Educação,,,"sua casa tudo isto é ensinado, é bom, os escolas temos que eles são atores que nós contratamos a gente se pertive e depois de ir e tal, e o que é que a gente faz? vocês tiveram vários abordagens diferentes não foi? principalmente as pessoas que agiram nota-se medo não é não olhar das pessoas que não sabem muito bem o que é que é como fazer então eu acho que na maioria são as sensibilitivas",49,
65,3954.0,3972.0,01:05:54,01:06:12,18.0,0.3,128,3930.0,3960.0,01:05:30,01:06:00,30.0,6.0,0.3333333333333333,0.2,Other/Unknown,,tvi 21 15 | 111111 | 111111111111111111111111111111111111111 | 21 15 | jornal nacional | tvi 21 16,Educação,Educação,,,"sua casa tudo isto é ensinado, é bom, os escolas temos que eles são atores que nós contratamos a gente se pertive e depois de ir e tal, e o que é que a gente faz? vocês tiveram vários abordagens diferentes não foi? principalmente as pessoas que agiram nota-se medo não é não olhar das pessoas que não sabem muito bem o que é que é como fazer então eu acho que na maioria são as sensibilitivas",49,
74,4059.0,4101.0,01:07:39,01:08:21,42.0,0.7,133,4080.0,4110.0,01:08:00,01:08:30,30.0,21.0,0.5,0.7,Other/Unknown,,tvi 21 17 | eu só pensava agora o que fazemos com ela | 21 17 | jornal nacional | ago ra o qu e fazemos com ela | para onde a levamos | acho que nos deviamos preocupar com | a senha junto,Justiça/Segurança,"Justiça/Segurança, Cultura",,,"Será o que tinha visto este sinal? Hoje já ficou a acontecer. É um sinal universal de quem diz. Por favor, ajude-me. Quando eu digo universal, vai já só este exemplo. E ainda este tem uma cantora mexicana. No final do seu conselto, fias o sinal para a sua audiência para denunciar que estava a ser vítima de violência doméstica. Claro que quem tem uma exposição pública",50,
75,4101.0,4107.0,01:08:21,01:08:27,6.0,0.1,133,4080.0,4110.0,01:08:00,01:08:30,30.0,6.0,1.0,0.2,Other/Unknown,,21 18 | jornal nacional | tvi 21 18,Justiça/Segurança,"Justiça/Segurança, Cultura",,,"Será o que tinha visto este sinal? Hoje já ficou a acontecer. É um sinal universal de quem diz. Por favor, ajude-me. Quando eu digo universal, vai já só este exemplo. E ainda este tem uma cantora mexicana. No final do seu conselto, fias o sinal para a sua audiência para denunciar que estava a ser vítima de violência doméstica. Claro que quem tem uma exposição pública",50,
76,4107.0,4179.0,01:08:27,01:09:39,72.0,1.2,133,4080.0,4110.0,01:08:00,01:08:30,30.0,3.0,0.041666666666666664,0.1,Eleições/Campanha,"Eleições/Campanha, Ambiente/Meteorologia/Proteção Civil, Desporto",tvi 21 18 | 21 18 | nacional | jornal nacional | 114 | 672 | ins outros | iai,Justiça/Segurança,"Justiça/Segurança, Cultura",,,"Será o que tinha visto este sinal? Hoje já ficou a acontecer. É um sinal universal de quem diz. Por favor, ajude-me. Quando eu digo universal, vai já só este exemplo. E ainda este tem uma cantora mexicana. No final do seu conselto, fias o sinal para a sua audiência para denunciar que estava a ser vítima de violência doméstica. Claro que quem tem uma exposição pública",50,
76,4107.0,4179.0,01:08:27,01:09:39,72.0,1.2,134,4110.0,4140.0,01:08:30,01:09:00,30.0,30.0,0.4166666666666667,1.0,Eleições/Campanha,"Eleições/Campanha, Ambiente/Meteorologia/Proteção Civil, Desporto",tvi 21 18 | 21 18 | nacional | jornal nacional | 114 | 672 | ins outros | iai,Other/Unknown,,,,"tem outras plataformas para denunciar este tipo de abusos, mas às vezes pode ser uma pessoa desesperada que passa por si e que tenta, por este meio, dizer por favor.",50,
76,4107.0,4179.0,01:08:27,01:09:39,72.0,1.2,135,4140.0,4170.0,01:09:00,01:09:30,30.0,30.0,0.4166666666666667,1.0,Eleições/Campanha,"Eleições/Campanha, Ambiente/Meteorologia/Proteção Civil, Desporto",tvi 21 18 | 21 18 | nacional | jornal nacional | 114 | 672 | ins outros | iai,Other/Unknown,,,,"É um envolvimento da TV que dá visibilidade à este iniciativa. E ainda para mais, por exemplo, foi um ano muito difícil no combate aos fogos. As pessoas não param de adorir todos os anos há uma adesão fantástica e",51,
76,4107.0,4179.0,01:08:27,01:09:39,72.0,1.2,136,4170.0,4200.0,01:09:30,01:10:00,30.0,9.0,0.125,0.3,Eleições/Campanha,"Eleições/Campanha, Ambiente/Meteorologia/Proteção Civil, Desporto",tvi 21 18 | 21 18 | nacional | jornal nacional | 114 | 672 | ins outros | iai,Other/Unknown,,,,"é para continuar. É uma supercampanha. Temos 120 mil meias para vender, é portanto, para conseguir atingir um objetivo de 375 mil euro para devolver em peças a ligar dos bomberos portugueses.",51,
77,4179.0,4230.0,01:09:39,01:10:30,51.0,0.85,136,4170.0,4200.0,01:09:30,01:10:00,30.0,21.0,0.4117647058823529,0.7,Ambiente/Meteorologia/Proteção Civil,"Ambiente/Meteorologia/Proteção Civil, Desporto, Governo/Partidos",valor angariado vai para a liga portuguesa dos bombeiros | 21 19 | natal a meias | jornal nacional | tvi | tvi 21 19 | onia ty | valor angariado vai para a liga portuguesa dos bombeiro,Other/Unknown,,,,"é para continuar. É uma supercampanha. Temos 120 mil meias para vender, é portanto, para conseguir atingir um objetivo de 375 mil euro para devolver em peças a ligar dos bomberos portugueses.",51,
78,4230.0,4254.0,01:10:30,01:10:54,24.0,0.4,138,4230.0,4260.0,01:10:30,01:11:00,30.0,24.0,1.0,0.8,Other/Unknown,,tvi 21 20 | diretor de informação nuno santos | diretor geral josé eduardo moniz | pedro santos guerreiro | 21 20 | diretores executivos frederico roque de pinho | tvi | joaquim sousa martins,Other/Unknown,,,,"Parou, parou, parou tudo. Porque assim, a",52,
79,4254.0,4260.0,01:10:54,01:11:00,6.0,0.1,138,4230.0,4260.0,01:10:30,01:11:00,30.0,6.0,1.0,0.2,Other/Unknown,,ql lp | qllp | dib ib | ip qi | qilp ip | qup | dib ib dib | lp ql,Other/Unknown,,,,"Parou, parou, parou tudo. Porque assim, a",52,
80,4260.0,4320.0,01:11:00,01:12:00,60.0,1.0,139,4260.0,4290.0,01:11:00,01:11:30,30.0,30.0,0.5,1.0,Economia/Proteção Social,Economia/Proteção Social,ligue 761 100 900 | 1 iva | concurso pi | custo chamada | ligue 761 100 900 concurso pul | concurso publicitário 28 2025 | ligue 761 100 900 custo chamada concurso publicitário 28 2025 autorizado pela | ligue 761 100 900 custo chamada concurso publicitário 28 2025 autorizado pela cmo prémio em car,Other/Unknown,,,,"TV dá mais todas as semanas. E se nós já sabemos mais, vamos dar mais 30 mil euros em cartão. Ovio, bem, são mesmo 30 mil euros. Tem uma questão para assim. O que é que faria? Assim, com esse prêmio, com esse 30 mil euros em cartão, qual é a primeira coisa? Primeiro, eu acho que... Eu acho que, para mim, a minha família e a minha vida, iríamos todos a se fazer umas esferias, quando tudo incluídem 15 dias. Para também aproveitar um bocadinho da vida, que isso aqui não é só trabalhar, não é verdade? E agora, aí",52,
80,4260.0,4320.0,01:11:00,01:12:00,60.0,1.0,140,4290.0,4320.0,01:11:30,01:12:00,30.0,30.0,0.5,1.0,Economia/Proteção Social,Economia/Proteção Social,ligue 761 100 900 | 1 iva | concurso pi | custo chamada | ligue 761 100 900 concurso pul | concurso publicitário 28 2025 | ligue 761 100 900 custo chamada concurso publicitário 28 2025 autorizado pela | ligue 761 100 900 custo chamada concurso publicitário 28 2025 autorizado pela cmo prémio em car,Other/Unknown,,,,"em casa, o que queria fazer? Mas olha, antes disso, não se esquece também de fazer uma coisa que é ligar. Não se esquece de ligar para o 7, 6, 1, 100, 900 e a bolita sentou a ganhar. O 30 mil euros em cartão. Vai estar a receber o seu orna, não é que recebe normalmente todos os meses e vai estar a receber a extra 2,020 euros durante 2 meses, 1 ano inteiro. Olha, olha a felicidade. Não se esquece de ligar para o 7, 6, 1, 100, 900.",52,
